Assignment,Activities,Date,Time,Action
131351,Fall24 DDM MS Form Ar,05/13/2025,07:57:14.959,Page 5 Loaded
131351,Fall24 DDM MS Form Ar,05/13/2025,07:57:50.289,Page next clicked on page 5
131351,Fall24 DDM MS Form Ar,05/13/2025,07:57:52.062,Page 6 Loaded
131351,Fall24 DDM MS Form Ar,05/13/2025,07:58:03.348,Page next clicked on page 6
131351,Fall24 DDM MS Form Ar,05/13/2025,07:58:04.197,Page 7 Loaded
131351,Fall24 DDM MS Form Ar,05/13/2025,07:58:54.884,Page next clicked on page 7
131351,Fall24 DDM MS Form Ar,05/13/2025,07:58:56.323,Page 8 Loaded
131351,Fall24 DDM MS Form Ar,05/13/2025,07:59:29.956,Page next clicked on page 8
131351,Fall24 DDM MS Form Ar,05/13/2025,07:59:31.369,Page 9 Loaded
131351,Fall24 DDM MS Form Ar,05/13/2025,08:00:52.200,Page next clicked on page 9
131351,Fall24 DDM MS Form Ar,05/13/2025,08:00:53.646,Page 10 Loaded
131351,Fall24 DDM MS Form Ar,05/13/2025,08:02:22.346,Page next clicked on page 10
131351,Fall24 DDM MS Form Ar,05/13/2025,08:02:23.752,Page 11 Loaded
131351,Fall24 DDM MS Form Ar,05/13/2025,08:04:20.183,Page next clicked on page 11
131351,Fall24 DDM MS Form Ar,05/13/2025,08:04:21.603,Page 12 Loaded
131351,Fall24 DDM MS Form Ar,05/13/2025,08:07:37.923,Page next clicked on page 12
131351,Fall24 DDM MS Form Ar,05/13/2025,08:07:40.637,Page 13 Loaded
131351,Fall24 DDM MS Form Ar,05/13/2025,08:09:09.696,Page next clicked on page 13
131351,Fall24 DDM MS Form Ar,05/13/2025,08:09:11.249,Page 14 Loaded
131351,Fall24 DDM MS Form Ar,05/13/2025,08:09:14.130,Page next clicked on page 14
131351,Fall24 DDM MS Form Ar,05/13/2025,08:09:14.809,Page 15 Loaded
131351,Fall24 DDM MS Form Ar,05/13/2025,08:11:17.565,Page next clicked on page 15
131351,Fall24 DDM MS Form Ar,05/13/2025,08:11:21.540,End activity Spring 2025 MS DDM Administration
131343,Fall 24 DDM MS Form Br,05/13/2025,07:55:26.961,Begin activity Spring 2025 MS DDM Administration
131343,Fall 24 DDM MS Form Br,05/13/2025,07:55:27.326,Page 1 Loaded
131343,Fall 24 DDM MS Form Br,05/13/2025,07:55:47.692,Page next clicked on page 1
131343,Fall 24 DDM MS Form Br,05/13/2025,07:55:48.212,Page 2 Loaded
131343,Fall 24 DDM MS Form Br,05/13/2025,07:55:55.889,Page next clicked on page 2
131343,Fall 24 DDM MS Form Br,05/13/2025,07:55:56.692,Page 3 Loaded
131343,Fall 24 DDM MS Form Br,05/13/2025,07:57:19.292,Page next clicked on page 3
131343,Fall 24 DDM MS Form Br,05/13/2025,07:57:20.812,Page 5 Loaded
131343,Fall 24 DDM MS Form Br,05/13/2025,07:58:14.228,Page next clicked on page 5
131343,Fall 24 DDM MS Form Br,05/13/2025,07:58:15.330,Page 6 Loaded
131343,Fall 24 DDM MS Form Br,05/13/2025,07:58:17.048,Page next clicked on page 6
131343,Fall 24 DDM MS Form Br,05/13/2025,07:58:17.447,Page 7 Loaded
131343,Fall 24 DDM MS Form Br,05/13/2025,07:59:48.822,Page next clicked on page 7
131343,Fall 24 DDM MS Form Br,05/13/2025,07:59:49.651,Page 8 Loaded
131343,Fall 24 DDM MS Form Br,05/13/2025,08:00:11.161,Page next clicked on page 8
131343,Fall 24 DDM MS Form Br,05/13/2025,08:00:12.240,Page 9 Loaded
131343,Fall 24 DDM MS Form Br,05/13/2025,08:00:47.412,Page next clicked on page 9
131343,Fall 24 DDM MS Form Br,05/13/2025,08:00:48.461,Page 10 Loaded
131343,Fall 24 DDM MS Form Br,05/13/2025,08:01:38.345,Page next clicked on page 10
131343,Fall 24 DDM MS Form Br,05/13/2025,08:01:39.229,Page 11 Loaded
131343,Fall 24 DDM MS Form Br,05/13/2025,08:03:30.100,Page next clicked on page 11
131343,Fall 24 DDM MS Form Br,05/13/2025,08:03:32.357,Page 12 Loaded
131343,Fall 24 DDM MS Form Br,05/13/2025,08:05:20.401,Page next clicked on page 12
131343,Fall 24 DDM MS Form Br,05/13/2025,08:05:21.730,Page 13 Loaded
131343,Fall 24 DDM MS Form Br,05/13/2025,08:05:53.699,Page next clicked on page 13
131343,Fall 24 DDM MS Form Br,05/13/2025,08:05:54.459,Page 14 Loaded
131343,Fall 24 DDM MS Form Br,05/13/2025,08:06:30.105,Page next clicked on page 14
131343,Fall 24 DDM MS Form Br,05/13/2025,08:06:30.947,Page 15 Loaded
131343,Fall 24 DDM MS Form Br,05/13/2025,08:09:21.018,Page next clicked on page 15
131343,Fall 24 DDM MS Form Br,05/13/2025,08:09:21.863,Page 16 Loaded
131343,Fall 24 DDM MS Form Br,05/13/2025,08:10:21.234,Page next clicked on page 16
131343,Fall 24 DDM MS Form Br,05/13/2025,08:10:21.967,Page 17 Loaded
131343,Fall 24 DDM MS Form Br,05/13/2025,08:11:09.546,Page next clicked on page 17
131343,Fall 24 DDM MS Form Br,05/13/2025,08:11:10.373,Page 18 Loaded
131343,Fall 24 DDM MS Form Br,05/13/2025,08:11:34.683,Page next clicked on page 18
131343,Fall 24 DDM MS Form Br,05/13/2025,08:11:37.753,End activity Spring 2025 MS DDM Administration
131583,Fall 24 DDM MS Form Br,04/24/2025,08:05:39.799,Begin activity Spring 2025 MS DDM Administration
131583,Fall 24 DDM MS Form Br,04/24/2025,08:05:41.395,Page 1 Loaded
131583,Fall 24 DDM MS Form Br,04/24/2025,08:05:44.403,Page next clicked on page 1
131583,Fall 24 DDM MS Form Br,04/24/2025,08:05:45.285,Page 2 Loaded
131583,Fall 24 DDM MS Form Br,04/24/2025,08:06:24.149,Page next clicked on page 2
131583,Fall 24 DDM MS Form Br,04/24/2025,08:06:25.526,Page 3 Loaded
131583,Fall 24 DDM MS Form Br,04/24/2025,08:06:51.345,Page next clicked on page 3
131583,Fall 24 DDM MS Form Br,04/24/2025,08:06:52.324,Missing answers
131583,Fall 24 DDM MS Form Br,04/24/2025,08:07:39.171,Page next clicked on page 3
131583,Fall 24 DDM MS Form Br,04/24/2025,08:07:41.487,Page 5 Loaded
131583,Fall 24 DDM MS Form Br,04/24/2025,08:08:37.478,Page next clicked on page 5
131583,Fall 24 DDM MS Form Br,04/24/2025,08:08:39.418,Page 6 Loaded
131583,Fall 24 DDM MS Form Br,04/24/2025,08:08:43.126,Page next clicked on page 6
131583,Fall 24 DDM MS Form Br,04/24/2025,08:08:43.917,Page 7 Loaded
131583,Fall 24 DDM MS Form Br,04/24/2025,08:09:42.708,Page next clicked on page 7
131583,Fall 24 DDM MS Form Br,04/24/2025,08:09:44.079,Page 8 Loaded
131583,Fall 24 DDM MS Form Br,04/24/2025,08:11:36.831,Page next clicked on page 8
131583,Fall 24 DDM MS Form Br,04/24/2025,08:11:38.130,Page 9 Loaded
131583,Fall 24 DDM MS Form Br,04/24/2025,08:12:53.036,Page next clicked on page 9
131583,Fall 24 DDM MS Form Br,04/24/2025,08:12:54.388,Page 10 Loaded
131341,Fall 24 DDM MS Form B,05/13/2025,07:56:58.415,Begin activity Spring 2025 MS DDM Administration
131341,Fall 24 DDM MS Form B,05/13/2025,07:56:58.823,Page 1 Loaded
131341,Fall 24 DDM MS Form B,05/13/2025,07:57:23.306,Page next clicked on page 1
131341,Fall 24 DDM MS Form B,05/13/2025,07:57:23.854,Page 2 Loaded
131341,Fall 24 DDM MS Form B,05/13/2025,07:57:26.421,Page next clicked on page 2
131341,Fall 24 DDM MS Form B,05/13/2025,07:57:26.602,Missing answers
131341,Fall 24 DDM MS Form B,05/13/2025,07:57:35.912,Page next clicked on page 2
131341,Fall 24 DDM MS Form B,05/13/2025,07:57:36.729,Page 3 Loaded
131341,Fall 24 DDM MS Form B,05/13/2025,07:58:17.075,Page next clicked on page 3
131341,Fall 24 DDM MS Form B,05/13/2025,07:58:18.122,Missing answers
131341,Fall 24 DDM MS Form B,05/13/2025,07:58:37.034,Page next clicked on page 3
131341,Fall 24 DDM MS Form B,05/13/2025,07:58:38.527,Page 5 Loaded
131341,Fall 24 DDM MS Form B,05/13/2025,07:59:07.346,Page next clicked on page 5
131341,Fall 24 DDM MS Form B,05/13/2025,07:59:08.598,Page 6 Loaded
131341,Fall 24 DDM MS Form B,05/13/2025,07:59:11.942,Page next clicked on page 6
131341,Fall 24 DDM MS Form B,05/13/2025,07:59:12.455,Page 7 Loaded
131341,Fall 24 DDM MS Form B,05/13/2025,07:59:44.557,Page next clicked on page 7
131341,Fall 24 DDM MS Form B,05/13/2025,07:59:45.322,Page 8 Loaded
131341,Fall 24 DDM MS Form B,05/13/2025,08:00:33.716,Page next clicked on page 8
131341,Fall 24 DDM MS Form B,05/13/2025,08:00:34.627,Page 9 Loaded
131341,Fall 24 DDM MS Form B,05/13/2025,08:01:32.519,Page next clicked on page 9
131341,Fall 24 DDM MS Form B,05/13/2025,08:01:33.672,Page 10 Loaded
131341,Fall 24 DDM MS Form B,05/13/2025,08:02:04.546,Page next clicked on page 10
131341,Fall 24 DDM MS Form B,05/13/2025,08:02:05.546,Page 11 Loaded
131341,Fall 24 DDM MS Form B,05/13/2025,08:02:53.282,Page next clicked on page 11
131341,Fall 24 DDM MS Form B,05/13/2025,08:02:53.978,Page 12 Loaded
131341,Fall 24 DDM MS Form B,05/13/2025,08:05:29.603,Page next clicked on page 12
131341,Fall 24 DDM MS Form B,05/13/2025,08:05:30.787,Page 13 Loaded
131341,Fall 24 DDM MS Form B,05/13/2025,08:06:14.114,Page next clicked on page 13
131341,Fall 24 DDM MS Form B,05/13/2025,08:06:15.245,Page 14 Loaded
131341,Fall 24 DDM MS Form B,05/13/2025,08:07:56.625,Page next clicked on page 14
131341,Fall 24 DDM MS Form B,05/13/2025,08:07:59.103,Page 15 Loaded
131341,Fall 24 DDM MS Form B,05/13/2025,08:08:40.879,Page next clicked on page 15
131341,Fall 24 DDM MS Form B,05/13/2025,08:08:41.610,Page 16 Loaded
131341,Fall 24 DDM MS Form B,05/13/2025,08:09:15.234,Page next clicked on page 16
131341,Fall 24 DDM MS Form B,05/13/2025,08:09:15.996,Page 17 Loaded
131341,Fall 24 DDM MS Form B,05/13/2025,08:10:31.370,Page next clicked on page 17
131341,Fall 24 DDM MS Form B,05/13/2025,08:10:32.256,Page 18 Loaded
131341,Fall 24 DDM MS Form B,05/13/2025,08:11:37.038,Page next clicked on page 18
131341,Fall 24 DDM MS Form B,05/13/2025,08:11:39.874,End activity Spring 2025 MS DDM Administration
131347,Fall24 DDM MS Form Ar,05/13/2025,07:57:02.998,Begin activity Spring 2025 MS DDM Administration
131347,Fall24 DDM MS Form Ar,05/13/2025,07:57:05.315,Page 1 Loaded
131347,Fall24 DDM MS Form Ar,05/13/2025,07:57:57.808,Page next clicked on page 1
131347,Fall24 DDM MS Form Ar,05/13/2025,07:57:58.748,Page 2 Loaded
131347,Fall24 DDM MS Form Ar,05/13/2025,07:58:47.847,Page next clicked on page 2
131347,Fall24 DDM MS Form Ar,05/13/2025,07:58:49.238,Page 3 Loaded
131347,Fall24 DDM MS Form Ar,05/13/2025,07:59:41.244,Page next clicked on page 3
131347,Fall24 DDM MS Form Ar,05/13/2025,07:59:43.761,Page 5 Loaded
131347,Fall24 DDM MS Form Ar,05/13/2025,08:01:23.454,Page next clicked on page 5
131347,Fall24 DDM MS Form Ar,05/13/2025,08:01:25.060,Page 6 Loaded
131347,Fall24 DDM MS Form Ar,05/13/2025,08:01:30.056,Page next clicked on page 6
131347,Fall24 DDM MS Form Ar,05/13/2025,08:01:30.905,Page 7 Loaded
131347,Fall24 DDM MS Form Ar,05/13/2025,08:02:21.806,Page next clicked on page 7
131347,Fall24 DDM MS Form Ar,05/13/2025,08:02:23.099,Page 8 Loaded
131347,Fall24 DDM MS Form Ar,05/13/2025,08:02:49.794,Page next clicked on page 8
131347,Fall24 DDM MS Form Ar,05/13/2025,08:02:50.914,Page 9 Loaded
131347,Fall24 DDM MS Form Ar,05/13/2025,08:07:15.137,Page next clicked on page 9
131347,Fall24 DDM MS Form Ar,05/13/2025,08:07:16.950,Page 10 Loaded
131347,Fall24 DDM MS Form Ar,05/13/2025,08:08:54.868,Page next clicked on page 10
131347,Fall24 DDM MS Form Ar,05/13/2025,08:08:56.266,Page 11 Loaded
131347,Fall24 DDM MS Form Ar,05/13/2025,08:12:06.720,Page next clicked on page 11
131347,Fall24 DDM MS Form Ar,05/13/2025,08:12:08.049,Page 12 Loaded
131347,Fall24 DDM MS Form Ar,05/13/2025,08:14:06.103,Page next clicked on page 12
131347,Fall24 DDM MS Form Ar,05/13/2025,08:14:08.687,Page 13 Loaded
131347,Fall24 DDM MS Form Ar,05/13/2025,08:14:27.610,Page next clicked on page 13
131347,Fall24 DDM MS Form Ar,05/13/2025,08:14:28.621,Page 14 Loaded
131347,Fall24 DDM MS Form Ar,05/13/2025,08:15:52.545,Page next clicked on page 14
131347,Fall24 DDM MS Form Ar,05/13/2025,08:15:53.956,Page 15 Loaded
131347,Fall24 DDM MS Form Ar,05/13/2025,08:17:15.179,Page next clicked on page 15
131347,Fall24 DDM MS Form Ar,05/13/2025,08:17:18.949,End activity Spring 2025 MS DDM Administration
131595,Fall24 DDM MS Form Ar,04/29/2025,07:48:13.009,Begin activity Spring 2025 MS DDM Administration
131595,Fall24 DDM MS Form Ar,04/29/2025,07:48:14.050,Page 1 Loaded
131595,Fall24 DDM MS Form Ar,04/29/2025,07:48:21.529,Page next clicked on page 1
131595,Fall24 DDM MS Form Ar,04/29/2025,07:48:22.692,Page 2 Loaded
131595,Fall24 DDM MS Form Ar,04/29/2025,07:48:30.299,Page next clicked on page 2
131595,Fall24 DDM MS Form Ar,04/29/2025,07:48:31.628,Page 3 Loaded
131595,Fall24 DDM MS Form Ar,04/29/2025,07:49:27.760,Page next clicked on page 3
131595,Fall24 DDM MS Form Ar,04/29/2025,07:49:31.107,Page 5 Loaded
131595,Fall24 DDM MS Form Ar,04/29/2025,07:50:07.919,Page next clicked on page 5
131595,Fall24 DDM MS Form Ar,04/29/2025,07:50:10.209,Page 6 Loaded
131595,Fall24 DDM MS Form Ar,04/29/2025,07:50:14.445,Page next clicked on page 6
131595,Fall24 DDM MS Form Ar,04/29/2025,07:50:17.454,Page 7 Loaded
131595,Fall24 DDM MS Form Ar,04/29/2025,07:51:32.726,Page next clicked on page 7
131595,Fall24 DDM MS Form Ar,04/29/2025,07:51:34.192,Page 8 Loaded
131595,Fall24 DDM MS Form Ar,04/29/2025,07:52:09.267,Page next clicked on page 8
131595,Fall24 DDM MS Form Ar,04/29/2025,07:52:10.841,Page 9 Loaded
131595,Fall24 DDM MS Form Ar,04/29/2025,08:00:03.695,Page next clicked on page 9
131595,Fall24 DDM MS Form Ar,04/29/2025,08:00:06.688,Page 10 Loaded
131595,Fall24 DDM MS Form Ar,04/29/2025,08:00:52.084,Page next clicked on page 10
131595,Fall24 DDM MS Form Ar,04/29/2025,08:00:53.316,Page 11 Loaded
131595,Fall24 DDM MS Form Ar,04/29/2025,08:01:30.250,Page next clicked on page 11
131595,Fall24 DDM MS Form Ar,04/29/2025,08:01:31.505,Page 12 Loaded
131595,Fall24 DDM MS Form Ar,04/29/2025,08:03:08.418,Page next clicked on page 12
131595,Fall24 DDM MS Form Ar,04/29/2025,08:03:11.479,Page 13 Loaded
131595,Fall24 DDM MS Form Ar,04/29/2025,08:03:26.670,Page next clicked on page 13
131595,Fall24 DDM MS Form Ar,04/29/2025,08:03:27.947,Page 14 Loaded
131595,Fall24 DDM MS Form Ar,04/29/2025,08:03:30.219,Page next clicked on page 14
131595,Fall24 DDM MS Form Ar,04/29/2025,08:03:30.988,Page 15 Loaded
131595,Fall24 DDM MS Form Ar,04/29/2025,08:05:14.478,Page next clicked on page 15
131595,Fall24 DDM MS Form Ar,04/29/2025,08:05:18.654,End activity Spring 2025 MS DDM Administration
131601,Fall 24 DDM MS Form B,04/29/2025,07:49:45.641,Begin activity Spring 2025 MS DDM Administration
131601,Fall 24 DDM MS Form B,04/29/2025,07:49:46.929,Page 1 Loaded
131601,Fall 24 DDM MS Form B,04/29/2025,07:49:51.155,Page next clicked on page 1
131601,Fall 24 DDM MS Form B,04/29/2025,07:49:52.500,Page 2 Loaded
131601,Fall 24 DDM MS Form B,04/29/2025,07:50:01.463,Page next clicked on page 2
131601,Fall 24 DDM MS Form B,04/29/2025,07:50:03.792,Page 3 Loaded
131601,Fall 24 DDM MS Form B,04/29/2025,07:51:12.324,Page next clicked on page 3
131601,Fall 24 DDM MS Form B,04/29/2025,07:51:14.534,Page 4 Loaded
131601,Fall 24 DDM MS Form B,04/29/2025,07:51:33.651,Page next clicked on page 4
131601,Fall 24 DDM MS Form B,04/29/2025,07:51:34.981,Page 5 Loaded
131601,Fall 24 DDM MS Form B,04/29/2025,07:52:16.325,Page next clicked on page 5
131601,Fall 24 DDM MS Form B,04/29/2025,07:52:18.828,Page 6 Loaded
131601,Fall 24 DDM MS Form B,04/29/2025,07:52:22.727,Page next clicked on page 6
131601,Fall 24 DDM MS Form B,04/29/2025,07:52:24.365,Page 7 Loaded
131601,Fall 24 DDM MS Form B,04/29/2025,07:53:12.948,Page next clicked on page 7
131601,Fall 24 DDM MS Form B,04/29/2025,07:53:14.466,Page 8 Loaded
131601,Fall 24 DDM MS Form B,04/29/2025,07:55:19.707,Page next clicked on page 8
131601,Fall 24 DDM MS Form B,04/29/2025,07:55:21.234,Page 9 Loaded
131601,Fall 24 DDM MS Form B,04/29/2025,07:55:32.316,Page next clicked on page 9
131601,Fall 24 DDM MS Form B,04/29/2025,07:55:33.036,Page 10 Loaded
131601,Fall 24 DDM MS Form B,04/29/2025,07:59:12.978,Page next clicked on page 10
131601,Fall 24 DDM MS Form B,04/29/2025,07:59:14.410,Page 11 Loaded
131601,Fall 24 DDM MS Form B,04/29/2025,07:59:51.901,Page next clicked on page 11
131601,Fall 24 DDM MS Form B,04/29/2025,07:59:53.343,Page 12 Loaded
131601,Fall 24 DDM MS Form B,04/29/2025,08:01:41.475,Page next clicked on page 12
131601,Fall 24 DDM MS Form B,04/29/2025,08:01:42.985,Page 13 Loaded
131601,Fall 24 DDM MS Form B,04/29/2025,08:01:54.289,Page next clicked on page 13
131601,Fall 24 DDM MS Form B,04/29/2025,08:01:55.442,Page 14 Loaded
131601,Fall 24 DDM MS Form B,04/29/2025,08:03:34.028,Page next clicked on page 14
131601,Fall 24 DDM MS Form B,04/29/2025,08:03:37.622,Page 15 Loaded
131601,Fall 24 DDM MS Form B,04/29/2025,08:04:19.558,Page next clicked on page 15
131601,Fall 24 DDM MS Form B,04/29/2025,08:04:20.794,Page 16 Loaded
131601,Fall 24 DDM MS Form B,04/29/2025,08:04:35.672,Page next clicked on page 16
131601,Fall 24 DDM MS Form B,04/29/2025,08:04:36.799,Page 17 Loaded
131601,Fall 24 DDM MS Form B,04/29/2025,08:05:00.285,Page next clicked on page 17
131601,Fall 24 DDM MS Form B,04/29/2025,08:05:01.871,Page 18 Loaded
131601,Fall 24 DDM MS Form B,04/29/2025,08:05:16.089,Page next clicked on page 18
131601,Fall 24 DDM MS Form B,04/29/2025,08:05:19.542,End activity Spring 2025 MS DDM Administration
131344,Fall24 DDM MS Form Ar,05/13/2025,07:57:12.450,Begin activity Spring 2025 MS DDM Administration
131344,Fall24 DDM MS Form Ar,05/13/2025,07:57:13.058,Page 1 Loaded
131344,Fall24 DDM MS Form Ar,05/13/2025,07:58:08.198,Page next clicked on page 1
131344,Fall24 DDM MS Form Ar,05/13/2025,07:58:09.010,Page 2 Loaded
131344,Fall24 DDM MS Form Ar,05/13/2025,08:00:36.918,Page next clicked on page 2
131344,Fall24 DDM MS Form Ar,05/13/2025,08:00:38.022,Page 3 Loaded
131344,Fall24 DDM MS Form Ar,05/13/2025,08:02:17.577,Page next clicked on page 3
131344,Fall24 DDM MS Form Ar,05/13/2025,08:02:19.522,Page 5 Loaded
131344,Fall24 DDM MS Form Ar,05/13/2025,08:03:39.192,Page next clicked on page 5
131344,Fall24 DDM MS Form Ar,05/13/2025,08:03:40.753,Page 6 Loaded
131344,Fall24 DDM MS Form Ar,05/13/2025,08:04:26.940,Page next clicked on page 6
131344,Fall24 DDM MS Form Ar,05/13/2025,08:04:27.604,Page 7 Loaded
131344,Fall24 DDM MS Form Ar,05/13/2025,08:05:36.823,Page next clicked on page 7
131344,Fall24 DDM MS Form Ar,05/13/2025,08:05:38.037,Page 8 Loaded
131344,Fall24 DDM MS Form Ar,05/13/2025,08:08:43.033,Page next clicked on page 8
131344,Fall24 DDM MS Form Ar,05/13/2025,08:08:44.203,Page 9 Loaded
131344,Fall24 DDM MS Form Ar,05/13/2025,08:12:29.895,Page next clicked on page 9
131344,Fall24 DDM MS Form Ar,05/13/2025,08:12:31.240,Page 10 Loaded
131344,Fall24 DDM MS Form Ar,05/13/2025,08:14:06.804,Page next clicked on page 10
131344,Fall24 DDM MS Form Ar,05/13/2025,08:14:07.171,Missing answers
131344,Fall24 DDM MS Form Ar,05/13/2025,08:14:41.481,Page next clicked on page 10
131344,Fall24 DDM MS Form Ar,05/13/2025,08:14:42.391,Page 11 Loaded
131344,Fall24 DDM MS Form Ar,05/13/2025,08:15:02.620,Page next clicked on page 11
131344,Fall24 DDM MS Form Ar,05/13/2025,08:15:03.895,Page 12 Loaded
131344,Fall24 DDM MS Form Ar,05/13/2025,08:15:46.882,Page next clicked on page 12
131344,Fall24 DDM MS Form Ar,05/13/2025,08:15:49.223,Page 13 Loaded
131344,Fall24 DDM MS Form Ar,05/13/2025,08:16:11.386,Page next clicked on page 13
131344,Fall24 DDM MS Form Ar,05/13/2025,08:16:12.408,Page 14 Loaded
131344,Fall24 DDM MS Form Ar,05/13/2025,08:16:31.922,Page next clicked on page 14
131344,Fall24 DDM MS Form Ar,05/13/2025,08:16:32.761,Page 15 Loaded
131344,Fall24 DDM MS Form Ar,05/13/2025,08:17:26.996,Page next clicked on page 15
131344,Fall24 DDM MS Form Ar,05/13/2025,08:17:33.392,End activity Spring 2025 MS DDM Administration
131342,Fall24 DDM MS Form A,05/13/2025,07:55:33.501,Begin activity Spring 2025 MS DDM Administration
131342,Fall24 DDM MS Form A,05/13/2025,07:55:34.080,Page 1 Loaded
131342,Fall24 DDM MS Form A,05/13/2025,07:57:28.004,Page 1 Loaded
131342,Fall24 DDM MS Form A,05/13/2025,07:58:12.554,Page next clicked on page 1
131342,Fall24 DDM MS Form A,05/13/2025,07:58:13.239,Page 2 Loaded
131342,Fall24 DDM MS Form A,05/13/2025,08:00:09.981,Page next clicked on page 2
131342,Fall24 DDM MS Form A,05/13/2025,08:00:11.164,Page 3 Loaded
131342,Fall24 DDM MS Form A,05/13/2025,08:02:22.182,Page next clicked on page 3
131342,Fall24 DDM MS Form A,05/13/2025,08:02:23.811,Page 5 Loaded
131342,Fall24 DDM MS Form A,05/13/2025,08:03:19.607,Page next clicked on page 5
131342,Fall24 DDM MS Form A,05/13/2025,08:03:20.843,Page 6 Loaded
131342,Fall24 DDM MS Form A,05/13/2025,08:03:24.802,Page next clicked on page 6
131342,Fall24 DDM MS Form A,05/13/2025,08:03:25.513,Page 7 Loaded
131342,Fall24 DDM MS Form A,05/13/2025,08:05:20.672,Page next clicked on page 7
131342,Fall24 DDM MS Form A,05/13/2025,08:05:22.643,Page 8 Loaded
131342,Fall24 DDM MS Form A,05/13/2025,08:09:34.101,Page next clicked on page 8
131342,Fall24 DDM MS Form A,05/13/2025,08:09:36.877,Page 9 Loaded
131342,Fall24 DDM MS Form A,05/13/2025,08:11:23.600,Page next clicked on page 9
131342,Fall24 DDM MS Form A,05/13/2025,08:11:24.944,Page 10 Loaded
131342,Fall24 DDM MS Form A,05/13/2025,08:11:27.076,Page next clicked on page 10
131342,Fall24 DDM MS Form A,05/13/2025,08:11:27.590,Page 11 Loaded
131342,Fall24 DDM MS Form A,05/13/2025,08:13:48.699,Page next clicked on page 11
131342,Fall24 DDM MS Form A,05/13/2025,08:13:49.920,Page 12 Loaded
131342,Fall24 DDM MS Form A,05/13/2025,08:15:08.307,Page next clicked on page 12
131342,Fall24 DDM MS Form A,05/13/2025,08:15:09.731,Page 13 Loaded
