Assignment,Activities,Date,Time,Action
131900,Spr 25 CoT Form B1r,05/21/2025,6:30:54,Missing answers
131900,Spr 25 CoT Form B1r,05/21/2025,6:31:08,Page next clicked on page 12
131900,Spr 25 CoT Form B1r,05/21/2025,6:31:11,Missing answers
131900,Spr 25 CoT Form B1r,05/21/2025,6:31:17,Page next clicked on page 12
131900,Spr 25 CoT Form B1r,05/21/2025,6:31:20,Page 13 Loaded
131900,Spr 25 CoT Form B1r,05/21/2025,6:31:25,Wrong page
131900,Spr 25 CoT Form B1r,05/21/2025,6:31:26,Page 12 Loaded
131900,Spr 25 CoT Form B1r,05/21/2025,6:31:27,Page 13 Loaded
131900,Spr 25 CoT Form B1r,05/21/2025,6:31:40,Page next clicked on page 13
131900,Spr 25 CoT Form B1r,05/21/2025,6:31:40,Missing answers
131900,Spr 25 CoT Form B1r,05/21/2025,6:31:46,Page next clicked on page 13
131900,Spr 25 CoT Form B1r,05/21/2025,6:31:48,Page 14 Loaded
131900,Spr 25 CoT Form B1r,05/21/2025,6:31:53,Page next clicked on page 14
131900,Spr 25 CoT Form B1r,05/21/2025,6:32:08,Page 15 Loaded
131900,Spr 25 CoT Form B1r,05/21/2025,6:33:07,Page next clicked on page 15
131900,Spr 25 CoT Form B1r,05/21/2025,6:33:09,Page 16 Loaded
131900,Spr 25 CoT Form B1r,05/21/2025,6:33:16,Page next clicked on page 16
131900,Spr 25 CoT Form B1r,05/21/2025,6:33:18,Page 17 Loaded
131900,Spr 25 CoT Form B1r,05/21/2025,6:33:22,Page next clicked on page 17
131900,Spr 25 CoT Form B1r,05/21/2025,6:33:23,Page 18 Loaded
131900,Spr 25 CoT Form B1r,05/21/2025,6:33:28,Page next clicked on page 18
131900,Spr 25 CoT Form B1r,05/21/2025,6:33:30,Missing answers
131900,Spr 25 CoT Form B1r,05/21/2025,6:33:50,Page next clicked on page 18
131900,Spr 25 CoT Form B1r,05/21/2025,6:33:53,Page 19 Loaded
131900,Spr 25 CoT Form B1r,05/21/2025,6:34:45,Page next clicked on page 19
131900,Spr 25 CoT Form B1r,05/21/2025,6:34:49,Page 20 Loaded
131900,Spr 25 CoT Form B1r,05/21/2025,6:35:47,Page next clicked on page 20
131900,Spr 25 CoT Form B1r,05/21/2025,6:35:49,Page 21 Loaded
131900,Spr 25 CoT Form B1r,05/21/2025,6:36:03,Page next clicked on page 21
131900,Spr 25 CoT Form B1r,05/21/2025,6:36:05,Page 22 Loaded
131900,Spr 25 CoT Form B1r,05/21/2025,6:36:12,Page next clicked on page 22
131900,Spr 25 CoT Form B1r,05/21/2025,6:36:14,Page 23 Loaded
131900,Spr 25 CoT Form B1r,05/21/2025,6:36:21,Page next clicked on page 23
131900,Spr 25 CoT Form B1r,05/21/2025,6:36:23,Page 24 Loaded
131900,Spr 25 CoT Form B1r,05/21/2025,6:36:35,Page next clicked on page 24
131900,Spr 25 CoT Form B1r,05/21/2025,6:36:36,Missing answers
131900,Spr 25 CoT Form B1r,05/21/2025,6:36:46,Page next clicked on page 24
131900,Spr 25 CoT Form B1r,05/21/2025,6:36:47,Page 25 Loaded
131900,Spr 25 CoT Form B1r,05/21/2025,6:37:15,Page next clicked on page 25
131900,Spr 25 CoT Form B1r,05/21/2025,6:37:34,End activity Spring 2025 CoT HS Administration
135004,Spr 25 CoT Form B1,05/16/2025,9:02:35,Begin activity Spring 2025 CoT HS Administration
135004,Spr 25 CoT Form B1,05/16/2025,9:02:36,Page 1 Loaded
135004,Spr 25 CoT Form B1,05/16/2025,9:02:39,Page next clicked on page 1
135004,Spr 25 CoT Form B1,05/16/2025,9:02:39,Page 2 Loaded
135004,Spr 25 CoT Form B1,05/16/2025,9:02:40,Page next clicked on page 2
135004,Spr 25 CoT Form B1,05/16/2025,9:02:41,Missing answers
135004,Spr 25 CoT Form B1,05/16/2025,9:02:46,Page next clicked on page 2
135004,Spr 25 CoT Form B1,05/16/2025,9:02:46,Page 3 Loaded
135004,Spr 25 CoT Form B1,05/16/2025,9:03:23,Page next clicked on page 3
135004,Spr 25 CoT Form B1,05/16/2025,9:03:25,Missing answers
135004,Spr 25 CoT Form B1,05/16/2025,9:03:34,Page next clicked on page 3
135004,Spr 25 CoT Form B1,05/16/2025,9:03:36,Page 4 Loaded
135004,Spr 25 CoT Form B1,05/16/2025,9:05:07,Page next clicked on page 4
135004,Spr 25 CoT Form B1,05/16/2025,9:05:10,Missing answers
135004,Spr 25 CoT Form B1,05/16/2025,9:05:22,Page next clicked on page 4
135004,Spr 25 CoT Form B1,05/16/2025,9:05:26,Page 5 Loaded
135004,Spr 25 CoT Form B1,05/16/2025,9:05:27,Page next clicked on page 5
135004,Spr 25 CoT Form B1,05/16/2025,9:05:28,Page 6 Loaded
135004,Spr 25 CoT Form B1,05/16/2025,9:06:03,Page next clicked on page 6
135004,Spr 25 CoT Form B1,05/16/2025,9:06:06,Missing answers
135004,Spr 25 CoT Form B1,05/16/2025,9:06:17,Page next clicked on page 6
135004,Spr 25 CoT Form B1,05/16/2025,9:06:20,Missing answers
135004,Spr 25 CoT Form B1,05/16/2025,9:06:31,Page next clicked on page 6
135004,Spr 25 CoT Form B1,05/16/2025,9:06:33,Page 7 Loaded
135004,Spr 25 CoT Form B1,05/16/2025,9:06:50,Page next clicked on page 7
135004,Spr 25 CoT Form B1,05/16/2025,9:06:51,Page 8 Loaded
135004,Spr 25 CoT Form B1,05/16/2025,9:07:00,Page next clicked on page 8
135004,Spr 25 CoT Form B1,05/16/2025,9:07:00,Page 9 Loaded
135004,Spr 25 CoT Form B1,05/16/2025,9:07:49,Page next clicked on page 9
135004,Spr 25 CoT Form B1,05/16/2025,9:07:51,Page 10 Loaded
135004,Spr 25 CoT Form B1,05/16/2025,9:08:00,Page next clicked on page 10
135004,Spr 25 CoT Form B1,05/16/2025,9:08:01,Page 11 Loaded
135004,Spr 25 CoT Form B1,05/16/2025,9:08:16,Page next clicked on page 11
135004,Spr 25 CoT Form B1,05/16/2025,9:08:17,Page 12 Loaded
135004,Spr 25 CoT Form B1,05/16/2025,9:08:44,Page next clicked on page 12
135004,Spr 25 CoT Form B1,05/16/2025,9:08:45,Page 13 Loaded
135004,Spr 25 CoT Form B1,05/16/2025,9:09:01,Page next clicked on page 13
135004,Spr 25 CoT Form B1,05/16/2025,9:09:13,Page 14 Loaded
135004,Spr 25 CoT Form B1,05/16/2025,9:10:00,Page next clicked on page 14
135004,Spr 25 CoT Form B1,05/16/2025,9:10:01,Page 15 Loaded
135004,Spr 25 CoT Form B1,05/16/2025,9:10:16,Page next clicked on page 15
135004,Spr 25 CoT Form B1,05/16/2025,9:10:18,Page 16 Loaded
135004,Spr 25 CoT Form B1,05/16/2025,9:10:29,Page next clicked on page 16
135004,Spr 25 CoT Form B1,05/16/2025,9:10:30,Page 17 Loaded
135004,Spr 25 CoT Form B1,05/16/2025,9:11:09,Page next clicked on page 17
135004,Spr 25 CoT Form B1,05/16/2025,9:11:11,Page 18 Loaded
135004,Spr 25 CoT Form B1,05/16/2025,9:11:21,Page next clicked on page 18
135004,Spr 25 CoT Form B1,05/16/2025,9:11:22,Page 19 Loaded
135004,Spr 25 CoT Form B1,05/16/2025,9:11:38,Page next clicked on page 19
135004,Spr 25 CoT Form B1,05/16/2025,9:11:39,Page 20 Loaded
135004,Spr 25 CoT Form B1,05/16/2025,9:11:43,Page next clicked on page 20
135004,Spr 25 CoT Form B1,05/16/2025,9:11:44,Page 22 Loaded
135004,Spr 25 CoT Form B1,05/16/2025,9:11:47,Page next clicked on page 22
135004,Spr 25 CoT Form B1,05/16/2025,9:11:48,Page 23 Loaded
135004,Spr 25 CoT Form B1,05/16/2025,9:11:59,Page next clicked on page 23
135004,Spr 25 CoT Form B1,05/16/2025,9:11:59,Page 24 Loaded
135004,Spr 25 CoT Form B1,05/16/2025,9:12:01,Page next clicked on page 24
135004,Spr 25 CoT Form B1,05/16/2025,9:12:03,Page 25 Loaded
135004,Spr 25 CoT Form B1,05/16/2025,9:12:05,Page next clicked on page 25
135004,Spr 25 CoT Form B1,05/16/2025,9:12:06,End activity Spring 2025 CoT HS Administration
135219,Spr 25 CoT Form A1,05/21/2025,7:00:41,Begin activity Spring 2025 CoT HS Administration
135219,Spr 25 CoT Form A1,05/21/2025,7:00:41,Page 1 Loaded
135219,Spr 25 CoT Form A1,05/21/2025,7:00:52,Page next clicked on page 1
135219,Spr 25 CoT Form A1,05/21/2025,7:00:53,Page 2 Loaded
135219,Spr 25 CoT Form A1,05/21/2025,7:00:57,Page next clicked on page 2
135219,Spr 25 CoT Form A1,05/21/2025,7:00:57,Missing answers
135219,Spr 25 CoT Form A1,05/21/2025,7:01:05,Page next clicked on page 2
135219,Spr 25 CoT Form A1,05/21/2025,7:01:06,Page 3 Loaded
135219,Spr 25 CoT Form A1,05/21/2025,7:01:37,Page next clicked on page 3
135219,Spr 25 CoT Form A1,05/21/2025,7:01:39,Page 4 Loaded
135219,Spr 25 CoT Form A1,05/21/2025,7:01:59,Page next clicked on page 4
135219,Spr 25 CoT Form A1,05/21/2025,7:02:05,Missing answers
135219,Spr 25 CoT Form A1,05/21/2025,7:02:20,Page next clicked on page 4
135219,Spr 25 CoT Form A1,05/21/2025,7:02:23,Missing answers
135219,Spr 25 CoT Form A1,05/21/2025,7:02:34,Page next clicked on page 4
135219,Spr 25 CoT Form A1,05/21/2025,7:02:37,Missing answers
135219,Spr 25 CoT Form A1,05/21/2025,7:02:50,Page next clicked on page 4
135219,Spr 25 CoT Form A1,05/21/2025,7:02:55,Page 5 Loaded
135219,Spr 25 CoT Form A1,05/21/2025,7:02:58,Page next clicked on page 5
135219,Spr 25 CoT Form A1,05/21/2025,7:02:59,Page 6 Loaded
135219,Spr 25 CoT Form A1,05/21/2025,7:03:01,Page next clicked on page 6
135219,Spr 25 CoT Form A1,05/21/2025,7:03:06,Missing answers
135219,Spr 25 CoT Form A1,05/21/2025,7:03:10,Page next clicked on page 6
135219,Spr 25 CoT Form A1,05/21/2025,7:03:12,Page 7 Loaded
135219,Spr 25 CoT Form A1,05/21/2025,7:03:18,Page next clicked on page 7
135219,Spr 25 CoT Form A1,05/21/2025,7:03:22,Page 8 Loaded
135219,Spr 25 CoT Form A1,05/21/2025,7:03:30,Page next clicked on page 8
135219,Spr 25 CoT Form A1,05/21/2025,7:03:31,Page 9 Loaded
135219,Spr 25 CoT Form A1,05/21/2025,7:03:47,Page next clicked on page 9
135219,Spr 25 CoT Form A1,05/21/2025,7:03:49,Page 10 Loaded
135219,Spr 25 CoT Form A1,05/21/2025,7:04:23,Page next clicked on page 10
135219,Spr 25 CoT Form A1,05/21/2025,7:04:25,Page 11 Loaded
135219,Spr 25 CoT Form A1,05/21/2025,7:04:30,Page next clicked on page 11
135219,Spr 25 CoT Form A1,05/21/2025,7:04:31,Page 12 Loaded
135219,Spr 25 CoT Form A1,05/21/2025,7:04:42,Page next clicked on page 12
135219,Spr 25 CoT Form A1,05/21/2025,7:04:44,Page 13 Loaded
135219,Spr 25 CoT Form A1,05/21/2025,7:05:01,Page next clicked on page 13
135219,Spr 25 CoT Form A1,05/21/2025,7:05:03,Page 14 Loaded
135219,Spr 25 CoT Form A1,05/21/2025,7:05:15,Page next clicked on page 14
135219,Spr 25 CoT Form A1,05/21/2025,7:05:17,Page 15 Loaded
135219,Spr 25 CoT Form A1,05/21/2025,7:05:50,Page next clicked on page 15
135219,Spr 25 CoT Form A1,05/21/2025,7:05:52,Page 16 Loaded
135218,Spr 25 CoT Form B1r,05/21/2025,6:26:43,Begin activity Spring 2025 CoT HS Administration
135218,Spr 25 CoT Form B1r,05/21/2025,6:26:43,Page 1 Loaded
135218,Spr 25 CoT Form B1r,05/21/2025,6:26:51,Page next clicked on page 1
135218,Spr 25 CoT Form B1r,05/21/2025,6:26:52,Page 2 Loaded
135218,Spr 25 CoT Form B1r,05/21/2025,6:27:08,Page next clicked on page 2
135218,Spr 25 CoT Form B1r,05/21/2025,6:27:09,Page 3 Loaded
135218,Spr 25 CoT Form B1r,05/21/2025,6:28:31,Page next clicked on page 3
135218,Spr 25 CoT Form B1r,05/21/2025,6:28:32,Missing answers
135218,Spr 25 CoT Form B1r,05/21/2025,6:28:43,Page next clicked on page 3
135218,Spr 25 CoT Form B1r,05/21/2025,6:28:45,Page 4 Loaded
135218,Spr 25 CoT Form B1r,05/21/2025,6:30:44,Page next clicked on page 4
135218,Spr 25 CoT Form B1r,05/21/2025,6:30:48,Page 5 Loaded
135218,Spr 25 CoT Form B1r,05/21/2025,6:30:53,Page next clicked on page 5
135218,Spr 25 CoT Form B1r,05/21/2025,6:30:54,Page 6 Loaded
135218,Spr 25 CoT Form B1r,05/21/2025,6:32:09,Page next clicked on page 6
135218,Spr 25 CoT Form B1r,05/21/2025,6:32:10,Page 7 Loaded
135218,Spr 25 CoT Form B1r,05/21/2025,6:35:23,Page next clicked on page 7
135218,Spr 25 CoT Form B1r,05/21/2025,6:35:25,Page 8 Loaded
135218,Spr 25 CoT Form B1r,05/21/2025,6:38:23,Page next clicked on page 8
135218,Spr 25 CoT Form B1r,05/21/2025,6:38:24,Page 9 Loaded
135218,Spr 25 CoT Form B1r,05/21/2025,6:38:46,Page next clicked on page 9
135218,Spr 25 CoT Form B1r,05/21/2025,6:38:47,Page 10 Loaded
135218,Spr 25 CoT Form B1r,05/21/2025,6:39:43,Page next clicked on page 10
135218,Spr 25 CoT Form B1r,05/21/2025,6:39:45,Page 11 Loaded
135218,Spr 25 CoT Form B1r,05/21/2025,6:40:48,Page next clicked on page 11
135218,Spr 25 CoT Form B1r,05/21/2025,6:40:50,Page 13 Loaded
135218,Spr 25 CoT Form B1r,05/21/2025,6:43:27,Page next clicked on page 13
135218,Spr 25 CoT Form B1r,05/21/2025,6:43:28,Page 14 Loaded
135218,Spr 25 CoT Form B1r,05/21/2025,6:43:45,Page next clicked on page 14
135218,Spr 25 CoT Form B1r,05/21/2025,6:43:57,Page 15 Loaded
135218,Spr 25 CoT Form B1r,05/21/2025,6:44:16,Page next clicked on page 15
135218,Spr 25 CoT Form B1r,05/21/2025,6:44:18,Page 16 Loaded
135218,Spr 25 CoT Form B1r,05/21/2025,6:44:26,Page next clicked on page 16
135218,Spr 25 CoT Form B1r,05/21/2025,6:44:28,Page 17 Loaded
135218,Spr 25 CoT Form B1r,05/21/2025,6:45:01,Page next clicked on page 17
135218,Spr 25 CoT Form B1r,05/21/2025,6:45:03,Page 18 Loaded
135218,Spr 25 CoT Form B1r,05/21/2025,6:45:20,Page next clicked on page 18
135218,Spr 25 CoT Form B1r,05/21/2025,6:45:21,Missing answers
135218,Spr 25 CoT Form B1r,05/21/2025,6:45:28,Page next clicked on page 18
135218,Spr 25 CoT Form B1r,05/21/2025,6:45:31,Page 19 Loaded
135218,Spr 25 CoT Form B1r,05/21/2025,6:47:27,Page next clicked on page 19
135218,Spr 25 CoT Form B1r,05/21/2025,6:47:28,Missing answers
135218,Spr 25 CoT Form B1r,05/21/2025,6:48:30,Page next clicked on page 19
135218,Spr 25 CoT Form B1r,05/21/2025,6:48:33,Missing answers
135218,Spr 25 CoT Form B1r,05/21/2025,6:48:47,Page next clicked on page 19
135218,Spr 25 CoT Form B1r,05/21/2025,6:48:49,Missing answers
135218,Spr 25 CoT Form B1r,05/21/2025,6:50:13,Page next clicked on page 19
135218,Spr 25 CoT Form B1r,05/21/2025,6:50:15,Missing answers
135218,Spr 25 CoT Form B1r,05/21/2025,6:50:23,Page next clicked on page 19
135218,Spr 25 CoT Form B1r,05/21/2025,6:50:27,Page 20 Loaded
135218,Spr 25 CoT Form B1r,05/21/2025,6:50:36,Page next clicked on page 20
135218,Spr 25 CoT Form B1r,05/21/2025,6:50:38,Page 21 Loaded
135218,Spr 25 CoT Form B1r,05/21/2025,6:50:59,Page next clicked on page 21
135218,Spr 25 CoT Form B1r,05/21/2025,6:51:00,Page 22 Loaded
135218,Spr 25 CoT Form B1r,05/21/2025,6:52:18,Page next clicked on page 22
135218,Spr 25 CoT Form B1r,05/21/2025,6:52:19,Page 23 Loaded
135218,Spr 25 CoT Form B1r,05/21/2025,6:52:24,Page next clicked on page 23
135218,Spr 25 CoT Form B1r,05/21/2025,6:52:26,Page 24 Loaded
135218,Spr 25 CoT Form B1r,05/21/2025,6:52:37,Page next clicked on page 24
135218,Spr 25 CoT Form B1r,05/21/2025,6:52:39,Page 25 Loaded
135218,Spr 25 CoT Form B1r,05/21/2025,6:52:49,Page next clicked on page 25
131739,Spr 25 CoT Form B1r,05/21/2025,6:23:35,Begin activity Spring 2025 CoT HS Administration
131739,Spr 25 CoT Form B1r,05/21/2025,6:23:36,Page 1 Loaded
131739,Spr 25 CoT Form B1r,05/21/2025,6:23:39,Page next clicked on page 1
131739,Spr 25 CoT Form B1r,05/21/2025,6:23:40,Page 2 Loaded
131739,Spr 25 CoT Form B1r,05/21/2025,6:23:44,Page next clicked on page 2
131739,Spr 25 CoT Form B1r,05/21/2025,6:23:46,Page 3 Loaded
131739,Spr 25 CoT Form B1r,05/21/2025,6:24:04,Page next clicked on page 3
131739,Spr 25 CoT Form B1r,05/21/2025,6:24:07,Page 4 Loaded
131739,Spr 25 CoT Form B1r,05/21/2025,6:24:49,Page next clicked on page 4
131739,Spr 25 CoT Form B1r,05/21/2025,6:24:52,Missing answers
131739,Spr 25 CoT Form B1r,05/21/2025,6:25:01,Page next clicked on page 4
131739,Spr 25 CoT Form B1r,05/21/2025,6:25:07,Page 5 Loaded
131739,Spr 25 CoT Form B1r,05/21/2025,6:25:27,Page next clicked on page 5
131739,Spr 25 CoT Form B1r,05/21/2025,6:25:28,Page 6 Loaded
131739,Spr 25 CoT Form B1r,05/21/2025,6:25:35,Page next clicked on page 6
131739,Spr 25 CoT Form B1r,05/21/2025,6:25:36,Page 7 Loaded
131739,Spr 25 CoT Form B1r,05/21/2025,6:25:45,Page next clicked on page 7
131739,Spr 25 CoT Form B1r,05/21/2025,6:25:46,Page 8 Loaded
131739,Spr 25 CoT Form B1r,05/21/2025,6:25:56,Page next clicked on page 8
131739,Spr 25 CoT Form B1r,05/21/2025,6:25:57,Page 9 Loaded
131739,Spr 25 CoT Form B1r,05/21/2025,6:26:37,Page next clicked on page 9
131739,Spr 25 CoT Form B1r,05/21/2025,6:26:38,Page 10 Loaded
131739,Spr 25 CoT Form B1r,05/21/2025,6:26:44,Page next clicked on page 10
131739,Spr 25 CoT Form B1r,05/21/2025,6:26:45,Page 11 Loaded
131739,Spr 25 CoT Form B1r,05/21/2025,6:26:49,Page next clicked on page 11
131739,Spr 25 CoT Form B1r,05/21/2025,6:26:51,Page 12 Loaded
131739,Spr 25 CoT Form B1r,05/21/2025,6:27:06,Page next clicked on page 12
131739,Spr 25 CoT Form B1r,05/21/2025,6:27:08,Missing answers
131739,Spr 25 CoT Form B1r,05/21/2025,6:27:14,Page next clicked on page 12
131739,Spr 25 CoT Form B1r,05/21/2025,6:27:17,Page 13 Loaded
131739,Spr 25 CoT Form B1r,05/21/2025,6:27:25,Page next clicked on page 13
131739,Spr 25 CoT Form B1r,05/21/2025,6:27:26,Page 14 Loaded
131739,Spr 25 CoT Form B1r,05/21/2025,6:27:29,Page next clicked on page 14
131739,Spr 25 CoT Form B1r,05/21/2025,6:27:41,Missing answers
131739,Spr 25 CoT Form B1r,05/21/2025,6:27:45,Page next clicked on page 14
131739,Spr 25 CoT Form B1r,05/21/2025,6:27:55,Page 15 Loaded
131739,Spr 25 CoT Form B1r,05/21/2025,6:28:00,Page next clicked on page 15
131739,Spr 25 CoT Form B1r,05/21/2025,6:28:02,Page 16 Loaded
131739,Spr 25 CoT Form B1r,05/21/2025,6:28:07,Page next clicked on page 16
131739,Spr 25 CoT Form B1r,05/21/2025,6:28:10,Page 17 Loaded
131739,Spr 25 CoT Form B1r,05/21/2025,6:28:14,Page next clicked on page 17
131739,Spr 25 CoT Form B1r,05/21/2025,6:28:15,Page 18 Loaded
131739,Spr 25 CoT Form B1r,05/21/2025,6:28:31,Page next clicked on page 18
131739,Spr 25 CoT Form B1r,05/21/2025,6:28:34,Page 19 Loaded
131739,Spr 25 CoT Form B1r,05/21/2025,6:28:49,Page next clicked on page 19
131739,Spr 25 CoT Form B1r,05/21/2025,6:28:51,Missing answers
131739,Spr 25 CoT Form B1r,05/21/2025,6:28:58,Page next clicked on page 19
131739,Spr 25 CoT Form B1r,05/21/2025,6:29:02,Page 20 Loaded
131739,Spr 25 CoT Form B1r,05/21/2025,6:29:10,Page next clicked on page 20
131739,Spr 25 CoT Form B1r,05/21/2025,6:29:12,Page 21 Loaded
131739,Spr 25 CoT Form B1r,05/21/2025,6:29:21,Page next clicked on page 21
131739,Spr 25 CoT Form B1r,05/21/2025,6:29:22,Page 22 Loaded
131739,Spr 25 CoT Form B1r,05/21/2025,6:29:28,Page next clicked on page 22
131739,Spr 25 CoT Form B1r,05/21/2025,6:29:30,Page 23 Loaded
131739,Spr 25 CoT Form B1r,05/21/2025,6:29:36,Page next clicked on page 23
131739,Spr 25 CoT Form B1r,05/21/2025,6:29:38,Page 24 Loaded
131739,Spr 25 CoT Form B1r,05/21/2025,6:29:49,Page next clicked on page 24
131739,Spr 25 CoT Form B1r,05/21/2025,6:29:51,Page 25 Loaded
131739,Spr 25 CoT Form B1r,05/21/2025,6:29:56,Page next clicked on page 25
131739,Spr 25 CoT Form B1r,05/21/2025,6:29:59,End activity Spring 2025 CoT HS Administration
135223,Spr 25 CoT Form A1r,05/21/2025,6:33:02,Begin activity Spring 2025 CoT HS Administration
135223,Spr 25 CoT Form A1r,05/21/2025,6:33:02,Page 1 Loaded
135223,Spr 25 CoT Form A1r,05/21/2025,6:33:05,Page next clicked on page 1
135223,Spr 25 CoT Form A1r,05/21/2025,6:33:06,Page 2 Loaded
135223,Spr 25 CoT Form A1r,05/21/2025,6:33:07,Page next clicked on page 2
135223,Spr 25 CoT Form A1r,05/21/2025,6:33:07,Missing answers
135223,Spr 25 CoT Form A1r,05/21/2025,6:33:13,Page next clicked on page 2
135223,Spr 25 CoT Form A1r,05/21/2025,6:33:14,Page 3 Loaded
135223,Spr 25 CoT Form A1r,05/21/2025,6:33:46,Page next clicked on page 3
135223,Spr 25 CoT Form A1r,05/21/2025,6:33:48,Page 4 Loaded
135223,Spr 25 CoT Form A1r,05/21/2025,6:34:35,Page next clicked on page 4
135223,Spr 25 CoT Form A1r,05/21/2025,6:34:40,Page 5 Loaded
135223,Spr 25 CoT Form A1r,05/21/2025,6:34:42,Page next clicked on page 5
135223,Spr 25 CoT Form A1r,05/21/2025,6:34:43,Page 6 Loaded
135223,Spr 25 CoT Form A1r,05/21/2025,6:34:56,Page next clicked on page 6
135223,Spr 25 CoT Form A1r,05/21/2025,6:34:59,Page 7 Loaded
135223,Spr 25 CoT Form A1r,05/21/2025,6:35:03,Page next clicked on page 7
135223,Spr 25 CoT Form A1r,05/21/2025,6:35:05,Page 8 Loaded
135223,Spr 25 CoT Form A1r,05/21/2025,6:35:11,Page next clicked on page 8
135223,Spr 25 CoT Form A1r,05/21/2025,6:35:12,Page 9 Loaded
135223,Spr 25 CoT Form A1r,05/21/2025,6:35:16,Page next clicked on page 9
135223,Spr 25 CoT Form A1r,05/21/2025,6:35:18,Page 10 Loaded
135223,Spr 25 CoT Form A1r,05/21/2025,6:35:25,Page next clicked on page 10
135223,Spr 25 CoT Form A1r,05/21/2025,6:35:26,Page 11 Loaded
135223,Spr 25 CoT Form A1r,05/21/2025,6:35:41,Page next clicked on page 11
135223,Spr 25 CoT Form A1r,05/21/2025,6:35:42,Missing answers
135223,Spr 25 CoT Form A1r,05/21/2025,6:35:50,Page next clicked on page 11
135223,Spr 25 CoT Form A1r,05/21/2025,6:35:52,Page 12 Loaded
135223,Spr 25 CoT Form A1r,05/21/2025,6:35:57,Page next clicked on page 12
135223,Spr 25 CoT Form A1r,05/21/2025,6:35:58,Page 13 Loaded
135223,Spr 25 CoT Form A1r,05/21/2025,6:36:14,Page next clicked on page 13
135223,Spr 25 CoT Form A1r,05/21/2025,6:36:15,Page 14 Loaded
135223,Spr 25 CoT Form A1r,05/21/2025,6:36:23,Page next clicked on page 14
135223,Spr 25 CoT Form A1r,05/21/2025,6:36:24,Page 15 Loaded
135223,Spr 25 CoT Form A1r,05/21/2025,6:36:33,Page next clicked on page 15
135223,Spr 25 CoT Form A1r,05/21/2025,6:36:35,Page 17 Loaded
135223,Spr 25 CoT Form A1r,05/21/2025,6:36:54,Page next clicked on page 17
135223,Spr 25 CoT Form A1r,05/21/2025,6:36:55,Page 18 Loaded
135223,Spr 25 CoT Form A1r,05/21/2025,6:37:01,Page next clicked on page 18
135223,Spr 25 CoT Form A1r,05/21/2025,6:37:04,Page 19 Loaded
135223,Spr 25 CoT Form A1r,05/21/2025,6:37:08,Page next clicked on page 19
135223,Spr 25 CoT Form A1r,05/21/2025,6:37:09,Page 20 Loaded
135223,Spr 25 CoT Form A1r,05/21/2025,6:37:13,Page next clicked on page 20
135223,Spr 25 CoT Form A1r,05/21/2025,6:37:14,Missing answers
135223,Spr 25 CoT Form A1r,05/21/2025,6:37:20,Page next clicked on page 20
135223,Spr 25 CoT Form A1r,05/21/2025,6:37:23,Page 21 Loaded
135223,Spr 25 CoT Form A1r,05/21/2025,6:37:32,Page next clicked on page 21
135223,Spr 25 CoT Form A1r,05/21/2025,6:37:34,Page 22 Loaded
135223,Spr 25 CoT Form A1r,05/21/2025,6:37:39,Page next clicked on page 22
